city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
raipur,Chhattisgarh,2,6468.92,3,1,1,19406.77,9455,26199,90431,24383,117230,365,58,9,40,60,3451075,1519542,813879,975320,7033800,13793616
delhi,Delhi,1,8330.56,5,1,1,41652.78,24516,63328,202490,58861,278017,410,78,8,50,65,10051560,4939584,1619920,2943050,18071105,37625219
ludhiana,Punjab,1,519.95,3,1,1,1559.85,833,2406,7733,2176,10011,388,68,11,48,64,323204,163608,85063,104448,640704,1317027
kolkata,West Bengal,1,3225.77,4,1,1,12903.08,6960,18423,65469,18652,87820,400,65,8,43,63,2784000,1197495,523752,802036,5532660,10839943
gurgaon,Haryana,1,4902.38,3,1,0,14707.14,6039,20132,68928,18373,88793,405,78,11,52,66,2445795,1570296,758208,955396,5860338,11590033
bhubaneswar,Odisha,1,5826.91,4,2,2,23307.64,13093,37528,95251,39965,226042,380,60,10,43,65,4975340,2251680,952510,1718495,14692730,24590755
erode,Tamil Nadu,3,1464.86,3,0,0,4394.57,1335,5112,24407,4259,14932,355,52,8,35,58,473925,265824,195256,149065,866056,1950126
raipur,Chhattisgarh,2,833.44,2,2,1,1666.88,789,2620,7213,2576,15079,365,58,9,40,60,287985,151960,64917,103040,904740,1512642
ludhiana,Punjab,1,11915.69,1,0,1,11915.69,3773,15717,71049,12754,42850,388,68,11,48,64,1463924,1068756,781539,612192,2742400,6668811
pune,Maharashtra,1,4000.41,4,1,0,16001.64,5773,18191,66024,16759,83788,405,68,8,43,59,2338065,1236988,528192,720637,4943492,9767374
gorakhpur,Uttar Pradesh,2,7851.03,8,1,1,62808.22,31182,81033,295572,90759,404186,390,65,9,42,60,12160980,5267145,2660148,3811878,24251160,48151311
bangalore,Karnataka,1,2005.09,3,2,2,6015.26,3291,8713,24368,9719,56811,380,68,12,52,65,1250580,592484,292416,505388,3692715,6333583
thoothukudi,Tamil Nadu,3,3815.21,1,0,0,3815.21,1257,4837,21307,3674,13295,352,50,8,35,57,442464,241850,170456,128590,757815,1741175
kochi,Kerala,1,6147.24,3,0,0,18441.73,6697,25413,112773,18382,70416,395,72,12,52,67,2645315,1829736,1353276,955864,4717872,11502063
thoothukudi,Tamil Nadu,3,1398.52,2,0,1,2797.05,1356,4158,18342,3569,11920,352,50,8,35,57,477312,207900,146736,124915,679440,1636303
mumbai,Maharashtra,1,7206.41,2,0,2,14412.82,7609,23873,103429,20694,68939,450,88,15,60,67,3424050,2100824,1551435,1241640,4618913,12936862
bhopal,Madhya Pradesh,1,6234.59,3,0,2,18703.76,11332,28606,126792,27419,83698,370,60,10,43,62,4192840,1716360,1267920,1179017,5189276,13545413
nagpur,Maharashtra,2,2204.67,3,0,1,6614.0,2432,10532,45503,8318,29617,385,62,11,43,61,936320,652984,500533,357674,1806637,4254148
bangalore,Karnataka,1,2483.54,4,2,2,9934.17,6827,16592,44008,18098,103752,380,68,12,52,65,2594260,1128256,528096,941096,6743880,11935588
vijayawada,Andhra Pradesh,2,4828.29,2,0,1,9656.58,4436,12670,60396,12528,38103,380,60,9,43,62,1685680,760200,543564,538704,2362386,5890534
gurgaon,Haryana,1,4925.55,3,2,1,14776.64,8709,20721,61497,22359,130580,405,78,11,52,66,3527145,1616238,676467,1162668,8618280,15600798
tirunelveli,Tamil Nadu,3,1733.65,1,1,0,1733.65,967,2251,7518,1627,9683,352,50,8,35,57,340384,112550,60144,56945,551931,1121954
ahmedabad,Gujarat,1,3766.71,4,0,2,15066.82,9996,26326,112334,23832,78610,385,58,7,40,55,3848460,1526908,786338,953280,4323550,11438536
thoothukudi,Tamil Nadu,3,3172.93,2,0,1,6345.87,2614,8105,38426,7501,23808,352,50,8,35,57,920128,405250,307408,262535,1357056,3252377
vijayawada,Andhra Pradesh,2,2401.0,3,0,2,7203.01,3833,12478,54140,12088,36756,380,60,9,43,62,1456540,748680,487260,519784,2278872,5491136
madurai,Tamil Nadu,2,2790.34,1,0,1,2790.34,1329,4144,19373,3418,11794,368,58,9,38,60,489072,240352,174357,129884,707640,1741305
thoothukudi,Tamil Nadu,3,3419.96,1,0,1,3419.96,1047,5043,21924,3584,13128,352,50,8,35,57,368544,252150,175392,125440,748296,1669822
coimbatore,Tamil Nadu,2,7957.6,2,0,1,15915.21,4686,25164,111047,21412,69341,370,62,10,40,62,1733820,1560168,1110470,856480,4299142,9560080
mumbai,Maharashtra,1,3213.05,4,0,2,12852.21,7054,20888,84991,18473,58685,450,88,15,60,67,3174300,1838144,1274865,1108380,3931895,11327584
ghaziabad,Uttar Pradesh,2,6310.71,5,1,1,31553.53,16236,48185,169535,48667,224327,405,78,11,52,66,6575580,3758430,1864885,2530684,14805582,29535161
guwahati,Assam,1,3364.57,6,1,2,20187.4,9330,31443,99217,32717,149463,385,65,10,45,67,3592050,2043795,992170,1472265,10014021,18114301
hyderabad,Telangana,1,7642.27,3,1,1,22926.82,12077,37730,112965,30754,151594,415,60,8,42,61,5011955,2263800,903720,1291668,9247234,18718377
chandigarh,Punjab,1,3710.23,5,0,0,18551.13,5991,22354,103362,19500,65480,390,68,11,48,64,2336490,1520072,1136982,936000,4190720,10120264
ghaziabad,Uttar Pradesh,2,5631.33,4,2,0,22525.33,9501,28209,85327,28344,183697,405,78,11,52,66,3847905,2200302,938597,1473888,12124002,20584694
amritsar,Punjab,2,3380.11,3,0,1,10140.32,4503,15214,67697,12618,43870,390,68,11,48,64,1756170,1034552,744667,605664,2807680,6948733
agra,Uttar Pradesh,2,4933.8,2,0,0,9867.6,4108,12239,55756,9758,34505,395,65,9,42,60,1622660,795535,501804,409836,2070300,5400135
varanasi,Uttar Pradesh,2,2012.52,3,0,0,6037.55,2230,8104,35772,6132,22770,390,65,9,43,60,869700,526760,321948,263676,1366200,3348284
chennai,Tamil Nadu,1,659.63,6,2,1,3957.8,2322,6314,16976,6684,39712,410,73,8,45,61,952020,460922,135808,300780,2422432,4271962
salem,Tamil Nadu,2,4550.0,2,1,1,9100.0,3676,14142,47286,12983,58073,360,52,8,36,59,1323360,735384,378288,467388,3426307,6330727
kochi,Kerala,1,2023.3,4,1,1,8093.19,4199,13164,43468,12214,55766,395,72,12,52,67,1658605,947808,521616,635128,3736322,7499479
agra,Uttar Pradesh,2,1660.72,2,2,0,3321.45,1407,4794,10825,3784,23593,395,65,9,42,60,555765,311610,97425,158928,1415580,2539308
ranchi,Jharkhand,2,4635.79,1,0,0,4635.79,1533,5665,26569,3978,15609,375,60,9,42,62,574875,339900,239121,167076,967758,2288730
thoothukudi,Tamil Nadu,3,770.91,1,1,1,770.91,340,1064,3748,1059,4885,352,50,8,35,57,119680,53200,29984,37065,278445,518374
kolkata,West Bengal,1,5647.62,3,0,0,16942.85,6165,22324,97869,18210,64438,400,65,8,43,63,2466000,1451060,782952,783030,4059594,9542636
aurangabad,Maharashtra,2,6156.69,1,0,2,6156.69,3759,9323,40746,8755,27705,375,60,9,43,61,1409625,559380,366714,376465,1690005,4402189
thoothukudi,Tamil Nadu,3,359.0,2,0,0,718.01,341,819,4003,707,2444,352,50,8,35,57,120032,40950,32024,24745,139308,357059
indore,Madhya Pradesh,1,7178.89,2,0,2,14357.78,6886,22104,95040,19008,62828,380,60,11,43,58,2616680,1326240,1045440,817344,3644024,9449728
dehradun,Uttarakhand,2,546.26,3,0,1,1638.77,719,2067,10246,2002,6380,400,68,10,48,68,287600,140556,102460,96096,433840,1060552
agra,Uttar Pradesh,2,5700.87,2,0,1,11401.75,4702,17388,79186,14440,49211,395,65,9,42,60,1857290,1130220,712674,606480,2952660,7259324
thoothukudi,Tamil Nadu,3,2644.66,1,0,0,2644.66,883,3377,16040,2747,9423,352,50,8,35,57,310816,168850,128320,96145,537111,1241242
faridabad,Haryana,2,1524.25,1,1,0,1524.25,634,2097,7283,1645,8814,405,78,11,52,66,256770,163566,80113,85540,581724,1167713
chennai,Tamil Nadu,1,9877.64,2,1,2,19755.28,12262,32310,102219,31240,142866,410,73,8,45,61,5027420,2358630,817752,1405800,8714826,18324428
chennai,Tamil Nadu,1,2735.49,1,1,1,2735.49,1269,3691,13272,3472,16820,410,73,8,45,61,520290,269443,106176,156240,1026020,2078169
trichy,Tamil Nadu,2,6642.59,2,0,0,13285.19,4170,15069,70612,12271,45714,362,54,9,37,59,1509540,813726,635508,454027,2697126,6109927
bangalore,Karnataka,1,2830.64,10,1,2,28306.36,17630,48981,161589,55788,249936,380,68,12,52,65,6699400,3330708,1939068,2900976,16245840,31115992
faridabad,Haryana,2,5967.91,3,0,2,17903.72,9813,27957,123660,26238,82847,405,78,11,52,66,3974265,2180646,1360260,1364376,5467902,14347449
chennai,Tamil Nadu,1,2671.73,3,0,1,8015.18,2622,12297,53998,10445,34693,410,73,8,45,61,1075020,897681,431984,470025,2116273,4990983
erode,Tamil Nadu,3,2976.2,1,0,1,2976.2,1209,4534,19462,3635,12226,355,52,8,35,58,429195,235768,155696,127225,709108,1656992
erode,Tamil Nadu,3,2316.82,1,0,1,2316.82,1184,2979,14222,2879,8547,355,52,8,35,58,420320,154908,113776,100765,495726,1285495
visakhapatnam,Andhra Pradesh,1,4458.08,6,2,0,26748.46,12432,34029,100421,36615,224251,385,62,10,44,63,4786320,2109798,1004210,1611060,14127813,23639201
thoothukudi,Tamil Nadu,3,3815.18,2,0,0,7630.36,1944,9288,41999,7988,26318,352,50,8,35,57,684288,464400,335992,279580,1500126,3264386
erode,Tamil Nadu,3,913.63,4,1,1,3654.54,1563,4901,17220,4956,23740,355,52,8,35,58,554865,254852,137760,173460,1376920,2497857
amritsar,Punjab,2,7556.11,1,0,1,7556.11,3411,11663,49721,9047,30597,390,68,11,48,64,1330290,793084,546931,434256,1958208,5062769
kolkata,West Bengal,1,1511.2,2,2,2,3022.39,2060,4810,12884,5299,30781,400,65,8,43,63,824000,312650,103072,227857,1939203,3406782
surat,Gujarat,1,8266.65,8,1,2,66133.19,47383,122340,408669,128984,597761,380,58,10,42,57,18005540,7095720,4086690,5417328,34072377,68677655
bhubaneswar,Odisha,1,4027.06,3,2,1,12081.18,6968,17208,50214,17808,106389,380,60,10,43,65,2647840,1032480,502140,765744,6915285,11863489
tirunelveli,Tamil Nadu,3,3496.66,2,0,1,6993.32,3663,9926,44196,8608,27965,352,50,8,35,57,1289376,496300,353568,301280,1594005,4034529
shimla,Himachal Pradesh,2,5320.74,3,0,2,15962.22,6229,27201,121094,24956,83024,415,82,12,55,70,2585035,2230482,1453128,1372580,5811680,13452905
madurai,Tamil Nadu,2,4315.4,4,0,1,17261.6,7080,26344,112715,22663,73898,368,58,9,38,60,2605440,1527952,1014435,861194,4433880,10442901
gurgaon,Haryana,1,833.86,8,2,2,6670.87,4052,10169,25923,11883,67541,405,78,11,52,66,1641060,793182,285153,617916,4457706,7795017
mumbai,Maharashtra,1,2813.92,4,0,2,11255.66,6691,18128,77806,16474,54085,450,88,15,60,67,3010950,1595264,1167090,988440,3623695,10385439
pune,Maharashtra,1,9034.25,3,1,2,27102.76,17579,49390,157176,47215,217119,405,68,8,43,59,7119495,3358520,1257408,2030245,12810021,26575689
kolkata,West Bengal,1,602.42,4,2,2,2409.67,1401,4022,10723,4418,25467,400,65,8,43,63,560400,261430,85784,189974,1604421,2702009
warangal,Telangana,2,1294.68,2,0,1,2589.36,801,3614,15909,3029,9867,395,58,8,42,62,316395,209612,127272,127218,611754,1392251
delhi,Delhi,1,2308.57,3,1,2,6925.72,3988,12080,37821,11172,52078,410,78,8,50,65,1635080,942240,302568,558600,3385070,6823558
patna,Bihar,2,4268.52,3,1,2,12805.57,5925,19375,71026,19742,93758,395,62,7,43,59,2340375,1201250,497182,848906,5531722,10419435
bhopal,Madhya Pradesh,1,3903.3,1,0,1,3903.3,1552,5841,24604,4354,15349,370,60,10,43,62,574240,350460,246040,187222,951638,2309600
warangal,Telangana,2,1454.73,2,1,1,2909.46,1453,4090,13368,3810,16888,395,58,8,42,62,573935,237220,106944,160020,1047056,2125175
hyderabad,Telangana,1,5856.55,4,1,0,23426.18,10049,28680,96880,24365,123945,415,60,8,42,61,4170335,1720800,775040,1023330,7560645,15250150
vellore,Tamil Nadu,3,3511.4,2,0,1,7022.79,2878,10476,45353,8534,29000,355,50,8,35,58,1021690,523800,362824,298690,1682000,3889004
kanpur,Uttar Pradesh,1,8784.42,3,0,1,26353.27,8728,34941,160520,29806,104591,395,65,9,42,60,3447560,2271165,1444680,1251852,6275460,14690717
warangal,Telangana,2,5150.98,4,1,1,20603.92,8944,27516,100232,27024,132246,395,58,8,42,62,3532880,1595928,801856,1135008,8199252,15264924
madurai,Tamil Nadu,2,5949.64,1,1,1,5949.64,2939,9196,30277,7461,37573,368,58,9,38,60,1081552,533368,272493,283518,2254380,4425311
ahmedabad,Gujarat,1,9397.23,4,0,1,37588.9,15888,54927,253066,46686,158731,385,58,7,40,55,6116880,3185766,1771462,1867440,8730205,21671753
raipur,Chhattisgarh,2,449.82,4,2,1,1799.26,880,2380,6618,2516,14822,365,58,9,40,60,321200,138040,59562,100640,889320,1508762
delhi,Delhi,1,3288.76,4,0,1,13155.05,6150,19464,85508,16881,55595,410,78,8,50,65,2521500,1518192,684064,844050,3613675,9181481
aurangabad,Maharashtra,2,4578.47,1,2,1,4578.47,2323,6707,17100,6618,36411,375,60,9,43,61,871125,402420,153900,284574,2221071,3933090
chennai,Tamil Nadu,1,10214.22,6,0,1,61285.33,28463,94555,424910,87272,284749,410,73,8,45,61,11669830,6902515,3399280,3927240,17369689,43268554
vijayawada,Andhra Pradesh,2,6345.73,3,0,2,19037.2,9996,31534,137811,30396,96849,380,60,9,43,62,3798480,1892040,1240299,1307028,6004638,14242485
jodhpur,Rajasthan,2,7006.02,5,2,1,35030.1,15459,51574,138925,56459,325763,390,60,8,40,58,6029010,3094440,1111400,2258360,18894254,31387464
guwahati,Assam,1,11667.63,8,0,1,93341.01,43185,140401,624697,125938,434537,385,65,10,45,67,16626225,9126065,6246970,5667210,29113979,66780449
jabalpur,Madhya Pradesh,2,4106.45,3,0,0,12319.34,4941,14556,70858,11983,45452,365,58,10,42,60,1803465,844248,708580,503286,2727120,6586699
kochi,Kerala,1,2257.79,2,1,1,4515.58,1911,6046,21559,5807,27146,395,72,12,52,67,754845,435312,258708,301964,1818782,3569611
erode,Tamil Nadu,3,1886.86,1,1,1,1886.86,932,3191,10018,2488,12312,355,52,8,35,58,330860,165932,80144,87080,714096,1378112
dehradun,Uttarakhand,2,6773.12,3,2,0,20319.37,8376,24759,71855,24508,150396,400,68,10,48,68,3350400,1683612,718550,1176384,10226928,17155874
kochi,Kerala,1,6218.19,1,0,1,6218.19,2775,9338,40314,7088,24844,395,72,12,52,67,1096125,672336,483768,368576,1664548,4285353
vellore,Tamil Nadu,3,1473.9,1,0,2,1473.9,860,2288,10779,2033,6890,355,50,8,35,58,305300,114400,86232,71155,399620,976707
hyderabad,Telangana,1,3695.49,5,0,2,18477.43,8206,27661,121977,27180,87200,415,60,8,42,61,3405490,1659660,975816,1141560,5319200,12501726
pune,Maharashtra,1,9983.98,6,0,2,59903.87,31492,92936,394062,86724,279973,405,68,8,43,59,12754260,6319648,3152496,3729132,16518407,42473943
surat,Gujarat,1,7867.59,1,0,1,7867.59,3165,12147,55966,10503,33481,380,58,10,42,57,1202700,704526,559660,441126,1908417,4816429
surat,Gujarat,1,3381.09,10,2,1,33810.9,20024,51172,145704,60863,355220,380,58,10,42,57,7609120,2967976,1457040,2556246,20247540,34837922
nashik,Maharashtra,2,3635.72,2,0,1,7271.43,2754,10115,46402,9295,29308,390,62,9,44,62,1074060,627130,417618,408980,1817096,4344884
tirunelveli,Tamil Nadu,3,634.88,2,0,1,1269.77,473,1841,8215,1555,5387,352,50,8,35,57,166496,92050,65720,54425,307059,685750
ludhiana,Punjab,1,10706.96,2,0,2,21413.91,11511,38268,165084,34109,110026,388,68,11,48,64,4466268,2602224,1815924,1637232,7041664,17563312
aurangabad,Maharashtra,2,6261.83,3,1,1,18785.5,8832,28237,97264,27722,124578,375,60,9,43,61,3312000,1694220,875376,1192046,7599258,14672900
lucknow,Uttar Pradesh,1,5723.34,4,0,2,22893.38,12178,41196,168563,35207,117282,405,65,9,47,60,4932090,2677740,1517067,1654729,7036920,17818546
bhubaneswar,Odisha,1,4033.76,4,0,1,16135.02,9286,25459,113611,22848,74630,380,60,10,43,65,3528680,1527540,1136110,982464,4850950,12025744
mumbai,Maharashtra,1,7175.45,3,0,0,21526.36,7250,26281,122576,21016,75163,450,88,15,60,67,3262500,2312728,1838640,1260960,5035921,13710749
hyderabad,Telangana,1,2700.34,6,1,2,16202.06,10787,27784,89066,28874,131163,415,60,8,42,61,4476605,1667040,712528,1212708,8000943,16069824
vellore,Tamil Nadu,3,447.29,1,0,0,447.29,101,544,2498,409,1575,355,50,8,35,58,35855,27200,19984,14315,91350,188704
thoothukudi,Tamil Nadu,3,3746.27,2,0,1,7492.53,3362,10009,47781,9088,30352,352,50,8,35,57,1183424,500450,382248,318080,1730064,4114266
gurgaon,Haryana,1,10035.32,1,0,2,10035.32,5251,18244,77099,15473,50812,405,78,11,52,66,2126655,1423032,848089,804596,3353592,8555964
srinagar,Jammu and Kashmir,2,1714.83,2,1,1,3429.65,1927,5071,17537,4828,22802,430,90,13,60,74,828610,456390,227981,289680,1687348,3490009
hubli,Karnataka,2,5772.77,2,0,0,11545.54,3812,14230,62660,9807,37631,375,62,10,45,64,1429500,882260,626600,441315,2408384,5788059
hyderabad,Telangana,1,7713.27,7,0,2,53992.9,33277,90794,410279,94284,298144,415,60,8,42,61,13809955,5447640,3282232,3959928,18186784,44686539
gurgaon,Haryana,1,5094.08,1,0,2,5094.08,2717,8008,35434,7219,22773,405,78,11,52,66,1100385,624624,389774,375388,1503018,3993189
vellore,Tamil Nadu,3,754.81,1,0,1,754.81,367,1063,4866,807,2961,355,50,8,35,58,130285,53150,38928,28245,171738,422346
pune,Maharashtra,1,3132.19,7,0,1,21925.3,9767,35139,142458,30768,100135,405,68,8,43,59,3955635,2389452,1139664,1323024,5907965,14715740
chennai,Tamil Nadu,1,4908.1,2,2,1,9816.2,4790,13795,37279,13706,78631,410,73,8,45,61,1963900,1007035,298232,616770,4796491,8682428
raipur,Chhattisgarh,2,1952.68,4,0,0,7810.73,3535,11005,49370,8563,31610,365,58,9,40,60,1290275,638290,444330,342520,1896600,4612015
surat,Gujarat,1,2412.17,2,1,2,4824.33,3170,8031,26078,7774,35733,380,58,10,42,57,1204600,465798,260780,326508,2036781,4294467
tirunelveli,Tamil Nadu,3,2091.2,1,1,1,2091.2,1018,3269,11263,2706,13688,352,50,8,35,57,358336,163450,90104,94710,780216,1486816
guwahati,Assam,1,4827.73,7,2,2,33794.1,25150,61250,154229,67135,393515,385,65,10,45,67,9682750,3981250,1542290,3021075,26365505,44592870
meerut,Uttar Pradesh,2,5075.09,4,0,0,20300.36,7295,24045,120581,19027,74478,400,68,9,44,62,2918000,1635060,1085229,837188,4617636,11093113
kolkata,West Bengal,1,1920.49,2,2,2,3840.99,2251,6564,16817,6947,38937,400,65,8,43,63,900400,426660,134536,298721,2453031,4213348
thoothukudi,Tamil Nadu,3,2069.54,3,1,0,6208.63,1982,6668,26958,6844,34099,352,50,8,35,57,697664,333400,215664,239540,1943643,3429911
surat,Gujarat,1,8582.19,1,2,2,8582.19,5210,14989,38653,15005,88235,380,58,10,42,57,1979800,869362,386530,630210,5029395,8895297
howrah,West Bengal,1,11238.71,1,0,1,11238.71,4108,16470,75537,14371,46087,395,65,10,44,63,1622660,1070550,755370,632324,2903481,6984385
tirunelveli,Tamil Nadu,3,1471.45,2,0,1,2942.9,1040,4220,17944,3114,11682,352,50,8,35,57,366080,211000,143552,108990,665874,1495496
aurangabad,Maharashtra,2,2725.2,5,0,1,13626.01,5838,21444,95862,19580,64037,375,60,9,43,61,2189250,1286640,862758,841940,3906257,9086845
noida,Uttar Pradesh,1,7557.06,5,1,1,37785.32,17396,50814,184195,52411,236787,407,80,11,52,66,7080172,4065120,2026145,2725372,15627942,31524751
hubli,Karnataka,2,5899.12,3,1,2,17697.36,10723,30733,100744,31132,141498,375,62,10,45,64,4021125,1905446,1007440,1400940,9055872,17390823
mysore,Karnataka,2,971.2,2,2,2,1942.4,1093,3224,9157,3262,20170,375,62,10,44,64,409875,199888,91570,143528,1290880,2135741
lucknow,Uttar Pradesh,1,4114.16,3,1,1,12342.49,5855,17371,53676,15671,73940,405,65,9,47,60,2371275,1129115,483084,736537,4436400,9156411
tirunelveli,Tamil Nadu,3,2059.18,2,0,0,4118.35,1278,4734,23801,4405,14419,352,50,8,35,57,449856,236700,190408,154175,821883,1853022
trichy,Tamil Nadu,2,2107.66,5,0,0,10538.3,2860,13280,61208,10608,39577,362,54,9,37,59,1035320,717120,550872,392496,2335043,5030851
coimbatore,Tamil Nadu,2,5533.67,3,1,1,16601.02,6844,23436,85236,21858,109742,370,62,10,40,62,2532280,1453032,852360,874320,6804004,12515996
aurangabad,Maharashtra,2,2339.31,1,0,1,2339.31,1012,3242,14010,2668,8617,375,60,9,43,61,379500,194520,126090,114724,525637,1340471
cuttack,Odisha,2,6018.55,2,0,0,12037.1,4390,14480,72480,11675,43129,375,58,9,42,64,1646250,839840,652320,490350,2760256,6389016
kochi,Kerala,1,3531.35,3,0,2,10594.05,5252,16648,68441,14742,47794,395,72,12,52,67,2074540,1198656,821292,766584,3202198,8063270
mysore,Karnataka,2,6778.29,1,0,1,6778.29,3909,10018,45666,8315,27864,375,62,10,44,64,1465875,621116,456660,365860,1783296,4692807
tirunelveli,Tamil Nadu,3,3531.58,1,0,2,3531.58,1814,5748,24079,4717,15939,352,50,8,35,57,638528,287400,192632,165095,908523,2192178
kanpur,Uttar Pradesh,1,3442.42,1,1,2,3442.42,1843,5315,17760,5431,23782,395,65,9,42,60,727985,345475,159840,228102,1426920,2888322
pune,Maharashtra,1,4689.43,8,1,0,37515.44,19997,49246,183742,46993,255145,405,68,8,43,59,8098785,3348728,1469936,2020699,15053555,29991703
visakhapatnam,Andhra Pradesh,1,9259.48,4,1,0,37037.93,12635,45625,153301,37847,198875,385,62,10,44,63,4864475,2828750,1533010,1665268,12529125,23420628
ahmedabad,Gujarat,1,4048.53,3,1,2,12145.58,7327,18454,60528,19014,84274,385,58,7,40,55,2820895,1070332,423696,760560,4635070,9710553
thoothukudi,Tamil Nadu,3,3255.13,1,1,1,3255.13,1800,5045,16549,4369,20615,352,50,8,35,57,633600,252250,132392,152915,1175055,2346212
gorakhpur,Uttar Pradesh,2,1944.01,2,1,1,3888.01,1755,5521,19621,5487,25229,390,65,9,42,60,684450,358865,176589,230454,1513740,2964098
vellore,Tamil Nadu,3,2344.89,2,0,0,4689.78,1430,5885,27027,4403,15225,355,50,8,35,58,507650,294250,216216,154105,883050,2055271
hyderabad,Telangana,1,9363.57,3,2,2,28090.71,15718,45103,130190,52617,298569,415,60,8,42,61,6522970,2706180,1041520,2209914,18212709,30693293
indore,Madhya Pradesh,1,7280.77,6,0,1,43684.61,23477,65383,265239,53154,183085,380,60,11,43,58,8921260,3922980,2917629,2285622,10618930,28666421
kolkata,West Bengal,1,8910.35,3,0,0,26731.05,9478,33454,151627,26381,96188,400,65,8,43,63,3791200,2174510,1213016,1134383,6059844,14372953
coimbatore,Tamil Nadu,2,7700.47,3,2,0,23101.42,9490,28470,75477,24315,162667,370,62,10,40,62,3511300,1765140,754770,972600,10085354,17089164
ahmedabad,Gujarat,1,5754.24,2,1,1,11508.48,5456,15406,58249,15282,72169,385,58,7,40,55,2100560,893548,407743,611280,3969295,7982426
trichy,Tamil Nadu,2,5613.73,3,1,0,16841.18,7047,18440,72597,18764,92575,362,54,9,37,59,2551014,995760,653373,694268,5461925,10356340
kochi,Kerala,1,4628.38,7,0,1,32398.65,12787,46448,203311,41224,140032,395,72,12,52,67,5050865,3344256,2439732,2143648,9382144,22360645
kozhikode,Kerala,2,1563.79,1,1,2,1563.79,1008,2758,8810,2490,11772,390,70,12,50,66,393120,193060,105720,124500,776952,1593352
rajkot,Gujarat,2,4063.22,1,1,1,4063.22,2026,5342,18765,4964,23406,378,55,9,38,56,765828,293810,168885,188632,1310736,2727891
