city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
howrah,West Bengal,1,2142.6,1,0,0,2142.6,804,2776,12709,2089,7660,395.0,65.0,10.0,44.0,63.0,317580,180440,127090,91916,482580,1199606
salem,Tamil Nadu,2,1954.34,2,0,1,3908.67,1645,5971,26905,5078,16666,360.0,52.0,8.0,36.0,59.0,592200,310492,215240,182808,983294,2284034
vadodara,Gujarat,2,5584.43,2,0,1,11168.87,4318,15421,69618,13930,43677,382.0,58.0,10.0,42.0,56.0,1649476,894418,696180,585060,2445912,6271046
guntur,Andhra Pradesh,2,4752.59,6,0,2,28515.53,18443,49385,210048,46833,155319,380.0,60.0,9.0,42.0,62.0,7008340,2963100,1890432,1966986,9629778,23458636
ranchi,Jharkhand,2,8627.74,3,2,1,25883.23,14464,39223,107081,38780,229413,375.0,60.0,9.0,42.0,62.0,5424000,2353380,963729,1628760,14223606,24593475
surat,Gujarat,1,1020.2,3,0,0,3060.61,1060,4108,18091,3320,11363,380.0,58.0,10.0,42.0,57.0,402800,238264,180910,139440,647691,1609105
amritsar,Punjab,2,11671.57,2,0,1,23343.13,10661,34034,159309,29836,99052,390.0,68.0,11.0,48.0,64.0,4157790,2314312,1752399,1432128,6339328,15995957
noida,Uttar Pradesh,1,368.47,1,0,2,368.47,178,588,2486,550,1653,407.0,80.0,11.0,52.0,66.0,72446,47040,27346,28600,109098,284530
guntur,Andhra Pradesh,2,7295.54,2,0,2,14591.08,8258,25039,108142,22645,69811,380.0,60.0,9.0,42.0,62.0,3138040,1502340,973278,951090,4328282,10893030
chennai,Tamil Nadu,1,6839.06,4,1,1,27356.26,13188,38363,132390,37324,172158,410.0,73.0,8.0,45.0,61.0,5407080,2800499,1059120,1679580,10501638,21447917
jodhpur,Rajasthan,2,1789.65,6,0,0,10737.87,3778,13156,59925,11271,39513,390.0,60.0,8.0,40.0,58.0,1473420,789360,479400,450840,2291754,5484774
gurgaon,Haryana,1,1980.81,2,0,1,3961.62,1554,5518,26600,5086,16779,405.0,78.0,11.0,52.0,66.0,629370,430404,292600,264472,1107414,2724260
rajkot,Gujarat,2,9553.59,2,1,2,19107.19,11246,32351,102814,30629,137895,378.0,55.0,9.0,38.0,56.0,4250988,1779305,925326,1163902,7722120,15841641
bhubaneswar,Odisha,1,10673.24,4,0,1,42692.95,18964,63875,290410,56909,180510,380.0,60.0,10.0,43.0,65.0,7206320,3832500,2904100,2447087,11733150,28123157
durgapur,West Bengal,2,3539.6,3,1,1,10618.8,5603,15387,53568,14506,69322,380.0,65.0,10.0,44.0,63.0,2129140,1000155,535680,638264,4367286,8670525
chennai,Tamil Nadu,1,5367.97,1,1,0,5367.97,1757,7272,25003,6261,30463,410.0,73.0,8.0,45.0,61.0,720370,530856,200024,281745,1858243,3591238
vellore,Tamil Nadu,3,4388.94,2,0,0,8777.88,3090,11232,54273,9593,34461,355.0,50.0,8.0,35.0,58.0,1096950,561600,434184,335755,1998738,4427227
vijayawada,Andhra Pradesh,2,1056.05,3,0,1,3168.16,1377,4294,19216,3680,12412,380.0,60.0,9.0,43.0,62.0,523260,257640,172944,158240,769544,1881628
trichy,Tamil Nadu,2,8143.81,3,0,1,24431.43,9885,32510,147579,29421,94569,362.0,54.0,9.0,37.0,59.0,3578370,1755540,1328211,1088577,5579571,13330269
vadodara,Gujarat,2,9937.28,8,1,1,79498.21,39464,118284,397632,115384,552629,382.0,58.0,10.0,42.0,56.0,15075248,6860472,3976320,4846128,30947224,61705392
vijayawada,Andhra Pradesh,2,3797.58,5,1,1,18987.88,10777,28574,99886,26403,129272,380.0,60.0,9.0,43.0,62.0,4095260,1714440,898974,1135329,8014864,15858867
guntur,Andhra Pradesh,2,11884.07,1,0,0,11884.07,4802,15642,71326,12610,45082,380.0,60.0,9.0,42.0,62.0,1824760,938520,641934,529620,2795084,6729918
raipur,Chhattisgarh,2,1095.05,4,0,2,4380.19,2055,6774,29321,6313,20224,365.0,58.0,9.0,40.0,60.0,750075,392892,263889,252520,1213440,2872816
thiruvananthapuram,Kerala,1,8009.13,2,1,0,16018.26,6488,21378,73094,18048,93617,395.0,72.0,12.0,52.0,67.0,2562760,1539216,877128,938496,6272339,12189939
durgapur,West Bengal,2,5489.09,3,0,1,16467.27,6043,21486,99381,19377,65325,380.0,65.0,10.0,44.0,63.0,2296340,1396590,993810,852588,4115475,9654803
udaipur,Rajasthan,2,5469.9,3,0,1,16409.71,7070,24000,109432,19602,68975,392.0,60.0,8.0,40.0,58.0,2771440,1440000,875456,784080,4000550,9871526
mumbai,Maharashtra,1,5600.22,3,0,1,16800.65,6990,24753,105741,21586,67942,450.0,88.0,15.0,60.0,67.0,3145500,2178264,1586115,1295160,4552114,12757153
thoothukudi,Tamil Nadu,3,3252.44,5,1,2,16262.22,8942,25480,81932,25162,118882,352.0,50.0,8.0,35.0,57.0,3147584,1274000,655456,880670,6776274,12733984
visakhapatnam,Andhra Pradesh,1,8643.64,4,0,1,34574.57,15298,49374,208843,43095,135735,385.0,62.0,10.0,44.0,63.0,5889730,3061188,2088430,1896180,8551305,21486833
mangalore,Karnataka,2,8714.6,5,0,0,43573.02,16985,55220,249756,47997,163479,378.0,65.0,11.0,47.0,64.0,6420330,3589300,2747316,2255859,10462656,25475461
nagpur,Maharashtra,2,3532.29,2,1,0,7064.57,3303,9772,33437,8973,42581,385.0,62.0,11.0,43.0,61.0,1271655,605864,367807,385839,2597441,5228606
ghaziabad,Uttar Pradesh,2,10056.62,2,0,2,20113.23,10221,29798,136879,28468,90902,405.0,78.0,11.0,52.0,66.0,4139505,2324244,1505669,1480336,5999532,15449286
kochi,Kerala,1,3938.77,3,0,1,11816.31,4181,16938,75183,13663,48210,395.0,72.0,12.0,52.0,67.0,1651495,1219536,902196,710476,3230070,7713773
chennai,Tamil Nadu,1,8756.1,8,1,1,70048.79,40050,104766,389691,114495,530200,410.0,73.0,8.0,45.0,61.0,16420500,7647918,3117528,5152275,32342200,64680421
lucknow,Uttar Pradesh,1,1627.8,2,0,0,3255.59,1238,4396,18871,3225,11164,405.0,65.0,9.0,47.0,60.0,501390,285740,169839,151575,669840,1778384
udaipur,Rajasthan,2,2190.68,1,1,2,2190.68,1220,3517,11871,3397,15730,392.0,60.0,8.0,40.0,58.0,478240,211020,94968,135880,912340,1832448
thiruvananthapuram,Kerala,1,3926.39,2,0,0,7852.78,3070,10340,46762,8525,28241,395.0,72.0,12.0,52.0,67.0,1212650,744480,561144,443300,1892147,4853721
indore,Madhya Pradesh,1,7207.71,3,0,1,21623.13,10272,30689,138481,26686,86794,380.0,60.0,11.0,43.0,58.0,3903360,1841340,1523291,1147498,5034052,13449541
durgapur,West Bengal,2,7817.04,4,0,1,31268.14,12845,45994,215378,41571,141676,380.0,65.0,10.0,44.0,63.0,4881100,2989610,2153780,1829124,8925588,20779202
cuttack,Odisha,2,4877.0,4,1,2,19508.01,11395,30453,98973,30129,138594,375.0,58.0,9.0,42.0,64.0,4273125,1766274,890757,1265418,8870016,17065590
thoothukudi,Tamil Nadu,3,1118.5,8,1,1,8948.02,5257,13258,48545,14385,68402,352.0,50.0,8.0,35.0,57.0,1850464,662900,388360,503475,3898914,7304113
madurai,Tamil Nadu,2,4608.89,4,0,1,18435.56,8812,24505,108883,21278,72924,368.0,58.0,9.0,38.0,60.0,3242816,1421290,979947,808564,4375440,10828057
nashik,Maharashtra,2,8327.46,2,0,1,16654.91,6763,23827,109093,20303,68800,390.0,62.0,9.0,44.0,62.0,2637570,1477274,981837,893332,4265600,10255613
vellore,Tamil Nadu,3,8117.75,3,0,1,24353.24,12073,35577,161976,31809,104473,355.0,50.0,8.0,35.0,58.0,4285915,1778850,1295808,1113315,6059434,14533322
durgapur,West Bengal,2,2090.32,3,2,2,6270.95,4005,10909,28855,10967,64975,380.0,65.0,10.0,44.0,63.0,1521900,709085,288550,482548,4093425,7095508
kochi,Kerala,1,291.85,10,2,2,2918.51,2042,4706,12227,5596,32321,395.0,72.0,12.0,52.0,67.0,806590,338832,146724,290992,2165507,3748645
nashik,Maharashtra,2,9085.18,1,0,0,9085.18,3316,12001,55659,9466,33332,390.0,62.0,9.0,44.0,62.0,1293240,744062,500931,416504,2066584,5021321
aurangabad,Maharashtra,2,1455.14,1,0,1,1455.14,704,1997,9280,1840,5846,375.0,60.0,9.0,43.0,61.0,264000,119820,83520,79120,356606,903066
vellore,Tamil Nadu,3,1171.72,1,0,2,1171.72,539,1926,8084,1684,5478,355.0,50.0,8.0,35.0,58.0,191345,96300,64672,58940,317724,728981
aurangabad,Maharashtra,2,231.87,3,2,1,695.62,386,1089,2942,1090,6236,375.0,60.0,9.0,43.0,61.0,144750,65340,26478,46870,380396,663834
jodhpur,Rajasthan,2,5304.7,1,0,1,5304.7,2348,7294,32166,6017,20159,390.0,60.0,8.0,40.0,58.0,915720,437640,257328,240680,1169222,3020590
chandigarh,Punjab,1,6138.51,3,0,0,18415.54,7753,22880,103707,18212,65231,390.0,68.0,11.0,48.0,64.0,3023670,1555840,1140777,874176,4174784,10769247
ahmedabad,Gujarat,1,7724.44,4,0,0,30897.74,9562,39606,170861,30820,109866,385.0,58.0,7.0,40.0,55.0,3681370,2297148,1196027,1232800,6042630,14449975
nashik,Maharashtra,2,3693.55,2,0,0,7387.11,2861,9376,43359,7346,25315,390.0,62.0,9.0,44.0,62.0,1115790,581312,390231,323224,1569530,3980087
visakhapatnam,Andhra Pradesh,1,8583.01,3,0,1,25749.03,10073,36461,157225,27821,100977,385.0,62.0,10.0,44.0,63.0,3878105,2260582,1572250,1224124,6361551,15296612
ranchi,Jharkhand,2,2198.12,6,0,2,13188.7,8432,24923,100070,22470,72967,375.0,60.0,9.0,42.0,62.0,3162000,1495380,900630,943740,4523954,11025704
howrah,West Bengal,1,10017.48,3,0,2,30052.45,15409,51663,217152,46867,147093,395.0,65.0,10.0,44.0,63.0,6086555,3358095,2171520,2062148,9266859,22945177
nashik,Maharashtra,2,6947.81,2,0,0,13895.62,5956,18209,88432,15658,52838,390.0,62.0,9.0,44.0,62.0,2322840,1128958,795888,688952,3275956,8212594
udaipur,Rajasthan,2,7089.9,2,0,1,14179.8,6171,22125,95713,18540,61512,392.0,60.0,8.0,40.0,58.0,2419032,1327500,765704,741600,3567696,8821532
trichy,Tamil Nadu,2,2675.35,3,0,2,8026.05,4323,12738,54396,11111,36893,362.0,54.0,9.0,37.0,59.0,1564926,687852,489564,411107,2176687,5330136
faridabad,Haryana,2,1074.48,1,2,1,1074.48,514,1412,4026,1473,8462,405.0,78.0,11.0,52.0,66.0,208170,110136,44286,76596,558492,997680
kanpur,Uttar Pradesh,1,5683.75,3,1,1,17051.26,6761,22589,79943,21905,104041,395.0,65.0,9.0,42.0,60.0,2670595,1468285,719487,920010,6242460,12020837
warangal,Telangana,2,7464.22,10,1,1,74642.21,43720,115592,395332,122388,573027,395.0,58.0,8.0,42.0,62.0,17269400,6704336,3162656,5140296,35527674,67804362
shimla,Himachal Pradesh,2,1321.55,3,0,1,3964.64,1585,5847,26498,5035,16526,415.0,82.0,12.0,55.0,70.0,657775,479454,317976,276925,1156820,2888950
salem,Tamil Nadu,2,11416.31,2,1,1,22832.61,10137,30820,109569,27373,140280,360.0,52.0,8.0,36.0,59.0,3649320,1602640,876552,985428,8276520,15390460
kochi,Kerala,1,11768.89,2,0,1,23537.78,13376,35886,166378,29384,102147,395.0,72.0,12.0,52.0,67.0,5283520,2583792,1996536,1527968,6843849,18235665
dehradun,Uttarakhand,2,6636.39,7,0,1,46454.72,23037,68061,314679,62361,213247,400.0,68.0,10.0,48.0,68.0,9214800,4628148,3146790,2993328,14500796,34483862
madurai,Tamil Nadu,2,11410.82,5,0,1,57054.08,26693,85225,384355,73258,253278,368.0,58.0,9.0,38.0,60.0,9823024,4943050,3459195,2783804,15196680,36205753
cuttack,Odisha,2,2317.45,2,0,1,4634.91,1676,6458,29842,5553,18270,375.0,58.0,9.0,42.0,64.0,628500,374564,268578,233226,1169280,2674148
ranchi,Jharkhand,2,499.96,2,0,2,999.93,430,1726,6903,1353,4696,375.0,60.0,9.0,42.0,62.0,161250,103560,62127,56826,291152,674915
srinagar,Jammu and Kashmir,2,665.03,4,0,0,2660.13,904,3442,15979,3021,9946,430.0,90.0,13.0,60.0,74.0,388720,309780,207727,181260,736004,1823491
guwahati,Assam,1,7132.65,2,0,1,14265.29,5856,19085,93512,18868,57164,385.0,65.0,10.0,45.0,67.0,2254560,1240525,935120,849060,3829988,9109253
guwahati,Assam,1,927.37,1,0,1,927.37,363,1335,6143,1155,3849,385.0,65.0,10.0,45.0,67.0,139755,86775,61430,51975,257883,597818
bangalore,Karnataka,1,11510.84,2,1,1,23021.68,11058,34604,121596,32751,153994,380.0,68.0,12.0,52.0,65.0,4202040,2353072,1459152,1703052,10009610,19726926
salem,Tamil Nadu,2,1874.81,2,0,2,3749.62,1624,5946,25429,5103,17076,360.0,52.0,8.0,36.0,59.0,584640,309192,203432,183708,1007484,2288456
gurgaon,Haryana,1,3795.73,2,2,1,7591.46,3540,10093,28389,10033,61377,405.0,78.0,11.0,52.0,66.0,1433700,787254,312279,521716,4050882,7105831
meerut,Uttar Pradesh,2,9905.71,2,0,1,19811.42,7104,30862,131284,24753,82638,400.0,68.0,9.0,44.0,62.0,2841600,2098616,1181556,1089132,5123556,12334460
amritsar,Punjab,2,2781.14,1,0,1,2781.14,1184,4025,18036,3361,10974,390.0,68.0,11.0,48.0,64.0,461760,273700,198396,161328,702336,1797520
pune,Maharashtra,1,3067.03,3,2,0,9201.08,3497,11281,33199,11386,69016,405.0,68.0,8.0,43.0,59.0,1416285,767108,265592,489598,4071944,7010527
lucknow,Uttar Pradesh,1,7779.25,3,0,2,23337.74,12994,40858,179465,37226,120353,405.0,65.0,9.0,47.0,60.0,5262570,2655770,1615185,1749622,7221180,18504327
thoothukudi,Tamil Nadu,3,3457.82,1,1,1,3457.82,1693,5027,17431,4524,21671,352.0,50.0,8.0,35.0,57.0,595936,251350,139448,158340,1235247,2380321
visakhapatnam,Andhra Pradesh,1,2765.88,7,0,1,19361.17,8248,29142,124322,27263,87002,385.0,62.0,10.0,44.0,63.0,3175480,1806804,1243220,1199572,5481126,12906202
chennai,Tamil Nadu,1,3199.3,2,0,0,6398.59,1877,7877,36916,6077,21861,410.0,73.0,8.0,45.0,61.0,769570,575021,295328,273465,1333521,3246905
visakhapatnam,Andhra Pradesh,1,5989.64,1,0,2,5989.64,3051,9826,41979,8458,27138,385.0,62.0,10.0,44.0,63.0,1174635,609212,419790,372152,1709694,4285483
chennai,Tamil Nadu,1,11599.98,2,2,2,23199.96,14748,41958,108755,44927,252471,410.0,73.0,8.0,45.0,61.0,6046680,3062934,870040,2021715,15400731,27402100
aurangabad,Maharashtra,2,10020.41,3,0,0,30061.22,10071,37228,176649,32946,112833,375.0,60.0,9.0,43.0,61.0,3776625,2233680,1589841,1416678,6882813,15899637
madurai,Tamil Nadu,2,3558.4,2,0,1,7116.8,3047,10992,48506,9062,30138,368.0,58.0,9.0,38.0,60.0,1121296,637536,436554,344356,1808280,4348022
ghaziabad,Uttar Pradesh,2,4487.8,1,1,2,4487.8,2767,7523,24378,6841,32743,405.0,78.0,11.0,52.0,66.0,1120635,586794,268158,355732,2161038,4492357
ludhiana,Punjab,1,5681.24,3,0,1,17043.73,8216,23942,105382,22035,65319,388.0,68.0,11.0,48.0,64.0,3187808,1628056,1159202,1057680,4180416,11213162
hyderabad,Telangana,1,11751.37,3,2,2,35254.11,20453,56537,150683,59899,353843,415.0,60.0,8.0,42.0,61.0,8487995,3392220,1205464,2515758,21584423,37185860
kozhikode,Kerala,2,2234.21,4,0,0,8936.83,2785,11031,50961,9202,32579,390.0,70.0,12.0,50.0,66.0,1086150,772170,611532,460100,2150214,5080166
agra,Uttar Pradesh,2,4418.3,4,1,0,17673.2,6190,22322,76741,20945,104211,395.0,65.0,9.0,42.0,60.0,2445050,1450930,690669,879690,6252660,11718999
chandigarh,Punjab,1,8807.23,7,0,1,61650.6,28562,87004,384203,76753,257165,390.0,68.0,11.0,48.0,64.0,11139180,5916272,4226233,3684144,16458560,41424389
rajkot,Gujarat,2,11574.54,1,0,2,11574.54,6100,18223,80169,16217,53403,378.0,55.0,9.0,38.0,56.0,2305800,1002265,721521,616246,2990568,7636400
hubli,Karnataka,2,2036.97,1,1,2,2036.97,1189,3192,10396,2971,14041,375.0,62.0,10.0,45.0,64.0,445875,197904,103960,133695,898624,1780058
raipur,Chhattisgarh,2,2883.08,10,0,2,28830.83,19556,51422,202875,50091,157090,365.0,58.0,9.0,40.0,60.0,7137940,2982476,1825875,2003640,9425400,23375331
nagpur,Maharashtra,2,2863.2,3,0,1,8589.59,3966,13390,61595,10778,38351,385.0,62.0,11.0,43.0,61.0,1526910,830180,677545,463454,2339411,5837500
dehradun,Uttarakhand,2,447.0,4,2,1,1787.99,830,2663,7017,2606,15450,400.0,68.0,10.0,48.0,68.0,332000,181084,70170,125088,1050600,1758942
tirunelveli,Tamil Nadu,3,7328.56,1,0,1,7328.56,3133,9718,44042,8130,27437,352.0,50.0,8.0,35.0,57.0,1102816,485900,352336,284550,1563909,3789511
dehradun,Uttarakhand,2,8114.3,1,1,1,8114.3,3581,12065,40394,11042,51553,400.0,68.0,10.0,48.0,68.0,1432400,820420,403940,530016,3505604,6692380
ranchi,Jharkhand,2,7309.81,1,1,2,7309.81,3873,12174,41378,11953,54413,375.0,60.0,9.0,42.0,62.0,1452375,730440,372402,502026,3373606,6430849
raipur,Chhattisgarh,2,1041.61,2,1,0,2083.22,938,2489,9309,2363,11452,365.0,58.0,9.0,40.0,60.0,342370,144362,83781,94520,687120,1352153
erode,Tamil Nadu,3,1016.92,1,2,0,1016.92,314,1243,3606,1160,7334,355.0,52.0,8.0,35.0,58.0,111470,64636,28848,40600,425372,670926
nashik,Maharashtra,2,2682.56,2,0,1,5365.12,2669,8080,37559,6932,22888,390.0,62.0,9.0,44.0,62.0,1040910,500960,338031,305008,1419056,3603965
guntur,Andhra Pradesh,2,3625.48,3,1,0,10876.43,4824,14493,50856,12299,66439,380.0,60.0,9.0,42.0,62.0,1833120,869580,457704,516558,4119218,7796180
jabalpur,Madhya Pradesh,2,9481.22,1,0,0,9481.22,3166,12683,57655,9715,33346,365.0,58.0,10.0,42.0,60.0,1155590,735614,576550,408030,2000760,4876544
thiruvananthapuram,Kerala,1,2080.81,1,1,1,2080.81,1026,2983,10190,2788,13010,395.0,72.0,12.0,52.0,67.0,405270,214776,122280,144976,871670,1758972
kanpur,Uttar Pradesh,1,720.29,2,0,0,1440.58,499,1668,7940,1344,4692,395.0,65.0,9.0,42.0,60.0,197105,108420,71460,56448,281520,714953
howrah,West Bengal,1,4849.05,1,2,2,4849.05,2736,7726,20852,8188,46588,395.0,65.0,10.0,44.0,63.0,1080720,502190,208520,360272,2935044,5086746
nagpur,Maharashtra,2,5113.43,1,2,1,5113.43,2402,7036,18672,6897,41341,385.0,62.0,11.0,43.0,61.0,924770,436232,205392,296571,2521801,4384766
guwahati,Assam,1,5520.71,2,0,1,11041.41,5554,14711,66760,11502,41930,385.0,65.0,10.0,45.0,67.0,2138290,956215,667600,517590,2809310,7089005
surat,Gujarat,1,9957.46,2,0,1,19914.92,9637,31906,134877,25334,85704,380.0,58.0,10.0,42.0,57.0,3662060,1850548,1348770,1064028,4885128,12810534
mumbai,Maharashtra,1,1356.46,4,1,1,5425.86,3317,8597,29257,7820,37927,450.0,88.0,15.0,60.0,67.0,1492650,756536,438855,469200,2541109,5698350
gurgaon,Haryana,1,8506.52,1,0,1,8506.52,3735,12034,59123,10986,36633,405.0,78.0,11.0,52.0,66.0,1512675,938652,650353,571272,2417778,6090730
vadodara,Gujarat,2,4187.76,4,0,0,16751.03,5838,21805,100046,17228,63560,382.0,58.0,10.0,42.0,56.0,2230116,1264690,1000460,723576,3559360,8778202
kanpur,Uttar Pradesh,1,3857.77,5,0,1,19288.83,9301,29674,128716,26591,86419,395.0,65.0,9.0,42.0,60.0,3673895,1928810,1158444,1116822,5185140,13063111
surat,Gujarat,1,11204.01,3,0,1,33612.03,13828,48817,221629,42304,137828,380.0,58.0,10.0,42.0,57.0,5254640,2831386,2216290,1776768,7856196,19935280
aurangabad,Maharashtra,2,3131.93,1,0,1,3131.93,1408,4711,21429,4071,13432,375.0,60.0,9.0,43.0,61.0,528000,282660,192861,175053,819352,1997926
trichy,Tamil Nadu,2,7781.88,2,0,1,15563.75,6092,21303,100149,18928,64176,362.0,54.0,9.0,37.0,59.0,2205304,1150362,901341,700336,3786384,8743727
bhubaneswar,Odisha,1,3446.51,3,0,1,10339.52,4111,14282,63554,11978,39313,380.0,60.0,10.0,43.0,65.0,1562180,856920,635540,515054,2555345,6125039
jodhpur,Rajasthan,2,6184.3,8,0,2,49474.38,26397,84458,359706,83684,271114,390.0,60.0,8.0,40.0,58.0,10294830,5067480,2877648,3347360,15724612,37311930
jodhpur,Rajasthan,2,9478.26,7,0,1,66347.79,29806,87554,423171,84394,284708,390.0,60.0,8.0,40.0,58.0,11624340,5253240,3385368,3375760,16513064,40151772
aurangabad,Maharashtra,2,10604.33,2,0,2,21208.65,11504,32478,150466,32122,100891,375.0,60.0,9.0,43.0,61.0,4314000,1948680,1354194,1381246,6154351,15152471
howrah,West Bengal,1,10096.63,3,0,1,30289.88,13393,44173,192035,35725,125028,395.0,65.0,10.0,44.0,63.0,5290235,2871245,1920350,1571900,7876764,19530494
dehradun,Uttarakhand,2,7069.73,6,0,2,42418.4,24578,72566,307600,70477,217599,400.0,68.0,10.0,48.0,68.0,9831200,4934488,3076000,3382896,14796732,36021316
rajkot,Gujarat,2,3136.03,5,0,2,15680.16,7609,24452,104201,22763,76521,378.0,55.0,9.0,38.0,56.0,2876202,1344860,937809,864994,4285176,10309041
amritsar,Punjab,2,8002.55,2,2,0,16005.11,6075,20330,52556,17581,111757,390.0,68.0,11.0,48.0,64.0,2369250,1382440,578116,843888,7152448,12326142
howrah,West Bengal,1,8576.88,2,0,0,17153.76,5087,21692,98561,16273,61116,395.0,65.0,10.0,44.0,63.0,2009365,1409980,985610,716012,3850308,8971275
pune,Maharashtra,1,326.17,1,0,0,326.17,116,395,1863,291,1101,405.0,68.0,8.0,43.0,59.0,46980,26860,14904,12513,64959,166216
ahmedabad,Gujarat,1,5382.68,2,0,0,10765.37,4577,13476,60205,10982,35954,385.0,58.0,7.0,40.0,55.0,1762145,781608,421435,439280,1977470,5381938
hyderabad,Telangana,1,10150.49,4,1,1,40601.97,21274,60477,214084,60928,282562,415.0,60.0,8.0,42.0,61.0,8828710,3628620,1712672,2558976,17236282,33965260
ludhiana,Punjab,1,5977.13,8,0,2,47817.07,27993,82275,352212,77883,268302,388.0,68.0,11.0,48.0,64.0,10861284,5594700,3874332,3738384,17171328,41240028
jaipur,Rajasthan,1,3874.23,5,2,2,19371.15,9949,28566,82161,31746,189155,405.0,62.0,7.0,43.0,60.0,4029345,1771092,575127,1365078,11349300,19089942
trichy,Tamil Nadu,2,10487.21,2,0,1,20974.43,7720,28836,127081,23487,78044,362.0,54.0,9.0,37.0,59.0,2794640,1557144,1143729,869019,4604596,10969128
nashik,Maharashtra,2,2039.39,4,0,1,8157.57,4018,12729,55865,10998,35856,390.0,62.0,9.0,44.0,62.0,1567020,789198,502785,483912,2223072,5565987
agra,Uttar Pradesh,2,2636.05,2,2,1,5272.11,2982,8390,21901,8186,48572,395.0,65.0,9.0,42.0,60.0,1177890,545350,197109,343812,2914320,5178481
chandigarh,Punjab,1,8310.99,3,0,1,24932.98,11715,36242,160138,31219,102093,390.0,68.0,11.0,48.0,64.0,4568850,2464456,1761518,1498512,6533952,16827288
hubli,Karnataka,2,4358.74,3,2,1,13076.23,7660,17400,52039,18313,111668,375.0,62.0,10.0,45.0,64.0,2872500,1078800,520390,824085,7146752,12442527
mumbai,Maharashtra,1,8613.6,2,2,1,17227.2,8239,25387,65748,25416,142134,450.0,88.0,15.0,60.0,67.0,3707550,2234056,986220,1524960,9522978,17975764
bhopal,Madhya Pradesh,1,2060.9,2,2,2,4121.81,2491,6465,18279,7396,42568,370.0,60.0,10.0,43.0,62.0,921670,387900,182790,318028,2639216,4449604
howrah,West Bengal,1,3176.78,1,1,0,3176.78,1312,4047,13877,3472,17426,395.0,65.0,10.0,44.0,63.0,518240,263055,138770,152768,1097838,2170671
indore,Madhya Pradesh,1,2048.44,1,0,1,2048.44,821,2750,12607,2217,7656,380.0,60.0,11.0,43.0,58.0,311980,165000,138677,95331,444048,1155036
gorakhpur,Uttar Pradesh,2,11444.34,5,0,1,57221.71,23278,81684,369087,73086,247338,390.0,65.0,9.0,42.0,60.0,9078420,5309460,3321783,3069612,14840280,35619555
ghaziabad,Uttar Pradesh,2,4983.77,1,0,0,4983.77,1429,6088,28387,5122,16991,405.0,78.0,11.0,52.0,66.0,578745,474864,312257,266344,1121406,2753616
visakhapatnam,Andhra Pradesh,1,4179.19,1,2,2,4179.19,2875,7407,19340,7751,44468,385.0,62.0,10.0,44.0,63.0,1106875,459234,193400,341044,2801484,4902037
dehradun,Uttarakhand,2,367.59,2,0,0,735.17,274,1030,4511,727,2676,400.0,68.0,10.0,48.0,68.0,109600,70040,45110,34896,181968,441614
bhopal,Madhya Pradesh,1,2010.33,5,0,1,10051.64,4154,15056,66139,13768,44673,370.0,60.0,10.0,43.0,62.0,1536980,903360,661390,592024,2769726,6463480
jabalpur,Madhya Pradesh,2,5169.4,2,1,0,10338.81,4018,12834,46059,10613,55912,365.0,58.0,10.0,42.0,60.0,1466570,744372,460590,445746,3354720,6471998
jaipur,Rajasthan,1,1008.33,1,0,0,1008.33,282,1185,5454,821,3308,405.0,62.0,7.0,43.0,60.0,114210,73470,38178,35303,198480,459641
chandigarh,Punjab,1,6226.72,4,1,1,24906.9,13743,37312,133084,36724,173967,390.0,68.0,11.0,48.0,64.0,5359770,2537216,1463924,1762752,11133888,22257550
guntur,Andhra Pradesh,2,5569.18,2,2,2,11138.36,7221,18430,45324,18134,109799,380.0,60.0,9.0,42.0,62.0,2743980,1105800,407916,761628,6807538,11826862
vijayawada,Andhra Pradesh,2,9252.58,2,0,0,18505.17,7306,24068,110091,19023,67101,380.0,60.0,9.0,43.0,62.0,2776280,1444080,990819,817989,4160262,10189430
noida,Uttar Pradesh,1,7985.67,4,1,0,31942.69,13627,42329,144812,33787,187544,407.0,80.0,11.0,52.0,66.0,5546189,3386320,1592932,1756924,12377904,24660269
